X [s];IL: EMG 1 [V];X [s];LON: EMG 2 [V];X [s];ACC: ACC.X 3 [g];X [s];ACC: ACC.Y 3 [g];X [s];ACC: ACC.Z 3 [g];X [s];ACC: GYRO.X 3 [°/s];X [s];ACC: GYRO.Y 3 [°/s];X [s];ACC: GYRO.Z 3 [°/s]
5.278965517;1.09102E-05;5.278965517;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.279431034;1.02388E-05;5.279431034;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.279896552;1.09102E-05;5.279896552;-3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.280362069;1.2253E-05;5.280362069;-8.89601E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.280827586;1.29244E-05;5.280827586;-8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.281293103;1.19173E-05;5.281293103;-2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.281758621;9.23171E-06;5.281758621;6.71397E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.282224138;8.56031E-06;5.282224138;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.282689655;8.39246E-06;5.282689655;-6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.283155172;6.54612E-06;5.283155172;-9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.28362069;5.87472E-06;5.28362069;-9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.284086207;7.21752E-06;5.284086207;-9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.284551724;7.55322E-06;5.284551724;-1.2253E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.285017241;7.55322E-06;5.285017241;-1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.285482759;8.56031E-06;5.285482759;-1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.285948276;9.06386E-06;5.285948276;-6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.286413793;7.21752E-06;5.286413793;-6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.28687931;6.88182E-06;5.28687931;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.287344828;6.88182E-06;5.287344828;-1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.287810345;6.37827E-06;5.287810345;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.288275862;5.53903E-06;5.288275862;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.288741379;5.20333E-06;5.288741379;-4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.289206897;4.36408E-06;5.289206897;-8.39246E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.289672414;3.52483E-06;5.289672414;-7.04967E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.290137931;3.52483E-06;5.290137931;-1.67849E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.290603448;3.18914E-06;5.290603448;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.291068966;3.18914E-06;5.291068966;-5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.291534483;3.18914E-06;5.291534483;-7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.292;2.34989E-06;5.292;-5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.292465517;1.84634E-06;5.292465517;-3.35698E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.292931034;1.67849E-06;5.292931034;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.293396552;-1.67849E-07;5.293396552;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.293862069;-2.34989E-06;5.293862069;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.294327586;-2.51774E-06;5.294327586;1.2253E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.294793103;-8.39246E-07;5.294793103;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.295258621;-8.39246E-07;5.295258621;1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.295724138;-2.01419E-06;5.295724138;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.296189655;-2.51774E-06;5.296189655;1.54421E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.296655172;2.18204E-06;5.296655172;1.561E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.29712069;1.2253E-05;5.29712069;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.297586207;2.03098E-05;5.297586207;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.298051724;2.16526E-05;5.298051724;7.04967E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.298517241;1.93027E-05;5.298517241;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.298982759;1.66171E-05;5.298982759;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.299448276;1.59457E-05;5.299448276;9.73526E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.299913793;1.76242E-05;5.299913793;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.30037931;1.8967E-05;5.30037931;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.300844828;1.79599E-05;5.300844828;2.28275E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.301310345;1.62814E-05;5.301310345;2.26596E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.301775862;1.46029E-05;5.301775862;1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.302241379;1.19173E-05;5.302241379;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.302706897;7.88891E-06;5.302706897;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.303172414;5.03548E-06;5.303172414;1.0071E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.303637931;4.36408E-06;5.303637931;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.304103448;4.86763E-06;5.304103448;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.304568966;4.19623E-06;5.304568966;1.67849E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.305034483;2.34989E-06;5.305034483;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.3055;1.67849E-07;5.3055;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.305965517;-5.03548E-07;5.305965517;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.306431034;-5.03548E-07;5.306431034;8.89601E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.306896552;-1.51064E-06;5.306896552;1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.307362069;-2.85344E-06;5.307362069;1.561E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.307827586;-1.84634E-06;5.307827586;1.93027E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.308293103;-1.67849E-07;5.308293103;2.09812E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.308758621;1.17494E-06;5.308758621;1.99741E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.309224138;1.17494E-06;5.309224138;1.82956E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.309689655;2.51774E-06;5.309689655;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.310155172;4.19623E-06;5.310155172;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.31062069;5.03548E-06;5.31062069;1.49386E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.311086207;5.20333E-06;5.311086207;1.8967E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.311551724;6.54612E-06;5.311551724;1.8967E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.312017241;7.55322E-06;5.312017241;1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.312482759;9.23171E-06;5.312482759;2.24918E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.312948276;1.2253E-05;5.312948276;2.88701E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.313413793;1.32601E-05;5.313413793;2.93736E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.31387931;1.32601E-05;5.31387931;2.93736E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.314344828;1.59457E-05;5.314344828;3.20592E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.314810345;1.84634E-05;5.314810345;3.17235E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.315275862;1.86313E-05;5.315275862;2.97093E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.315741379;1.59457E-05;5.315741379;2.6688E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.316206897;1.42672E-05;5.316206897;2.26596E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.316672414;1.46029E-05;5.316672414;2.04776E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.317137931;1.46029E-05;5.317137931;2.40024E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.317603448;1.39315E-05;5.317603448;3.07164E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.318068966;1.14137E-05;5.318068966;3.39055E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.318534483;1.05745E-05;5.318534483;3.47448E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.319;9.9031E-06;5.319;3.70947E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.319465517;7.04967E-06;5.319465517;3.99481E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.319931034;5.20333E-06;5.319931034;4.39765E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.320396552;3.52483E-06;5.320396552;4.28016E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.320862069;2.01419E-06;5.320862069;3.81018E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.321327586;3.18914E-06;5.321327586;3.60876E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.321793103;6.04257E-06;5.321793103;3.54162E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.322258621;6.54612E-06;5.322258621;3.28984E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.322724138;5.20333E-06;5.322724138;2.6688E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.323189655;4.19623E-06;5.323189655;2.03098E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.323655172;4.53193E-06;5.323655172;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.32412069;7.21752E-06;5.32412069;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.324586207;9.9031E-06;5.324586207;1.4435E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.325051724;1.04067E-05;5.325051724;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.325517241;1.2253E-05;5.325517241;1.71206E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.325982759;1.32601E-05;5.325982759;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.326448276;1.25887E-05;5.326448276;1.25887E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.326913793;1.12459E-05;5.326913793;1.15816E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.32737931;1.12459E-05;5.32737931;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.327844828;1.32601E-05;5.327844828;1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.328310345;1.76242E-05;5.328310345;1.94705E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.328775862;1.99741E-05;5.328775862;1.93027E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.329241379;1.86313E-05;5.329241379;1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.329706897;1.66171E-05;5.329706897;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.330172414;1.62814E-05;5.330172414;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.330637931;1.79599E-05;5.330637931;1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.331103448;1.86313E-05;5.331103448;1.71206E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.331568966;1.72885E-05;5.331568966;1.25887E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.332034483;1.72885E-05;5.332034483;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.3325;1.66171E-05;5.3325;8.89601E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.332965517;1.42672E-05;5.332965517;9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.333431034;1.32601E-05;5.333431034;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.333896552;1.39315E-05;5.333896552;4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.334362069;1.32601E-05;5.334362069;-3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.334827586;1.39315E-05;5.334827586;-2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.335293103;1.40993E-05;5.335293103;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.335758621;1.25887E-05;5.335758621;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.336224138;1.19173E-05;5.336224138;-5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.336689655;1.32601E-05;5.336689655;-9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.337155172;1.39315E-05;5.337155172;-7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.33762069;1.46029E-05;5.33762069;-4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.338086207;1.46029E-05;5.338086207;-6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.338551724;1.29244E-05;5.338551724;-1.49386E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.339017241;1.24208E-05;5.339017241;-1.98062E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.339482759;1.42672E-05;5.339482759;-1.62814E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.339948276;1.39315E-05;5.339948276;-1.49386E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.340413793;1.25887E-05;5.340413793;-1.76242E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.34087931;1.29244E-05;5.34087931;-1.8967E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.341344828;1.29244E-05;5.341344828;-1.91348E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.341810345;1.12459E-05;5.341810345;-1.91348E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.342275862;7.88891E-06;5.342275862;-2.06455E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.342741379;6.54612E-06;5.342741379;-2.63523E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.343206897;7.72107E-06;5.343206897;-3.13878E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.343672414;8.56031E-06;5.343672414;-3.10521E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.344137931;7.88891E-06;5.344137931;-3.10521E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.344603448;6.54612E-06;5.344603448;-3.47448E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.345068966;5.87472E-06;5.345068966;-3.72625E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.345534483;6.04257E-06;5.345534483;-3.30663E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.346;4.53193E-06;5.346;-2.76951E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.346465517;3.52483E-06;5.346465517;-2.50095E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.346931034;3.86053E-06;5.346931034;-2.63523E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.347396552;3.86053E-06;5.347396552;-2.97093E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.347862069;4.53193E-06;5.347862069;-3.10521E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.348327586;6.21042E-06;5.348327586;-2.73594E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.348793103;7.88891E-06;5.348793103;-2.56809E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.349258621;7.21752E-06;5.349258621;-2.63523E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.349724138;7.88891E-06;5.349724138;-2.93736E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.350189655;9.9031E-06;5.350189655;-3.23949E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.350655172;1.02388E-05;5.350655172;-3.6759E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.35112069;8.56031E-06;5.35112069;-3.91089E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.351586207;7.21752E-06;5.351586207;-3.50805E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.352051724;6.54612E-06;5.352051724;-2.73594E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.352517241;6.54612E-06;5.352517241;-1.96384E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.352982759;7.88891E-06;5.352982759;-1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.353448276;1.05745E-05;5.353448276;-8.39246E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.353913793;1.19173E-05;5.353913793;-6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.35437931;1.2253E-05;5.35437931;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.354844828;1.46029E-05;5.354844828;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.355310345;1.69528E-05;5.355310345;2.01419E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.355775862;1.59457E-05;5.355775862;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.356241379;1.39315E-05;5.356241379;-3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.356706897;1.32601E-05;5.356706897;-9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.357172414;1.37636E-05;5.357172414;-1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.357637931;1.39315E-05;5.357637931;-1.15816E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.358103448;1.35958E-05;5.358103448;-5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.358568966;1.25887E-05;5.358568966;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.359034483;1.12459E-05;5.359034483;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.3595;9.23171E-06;5.3595;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.359965517;7.55322E-06;5.359965517;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.360431034;5.70687E-06;5.360431034;-7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.360896552;3.35698E-06;5.360896552;-1.15816E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.361362069;2.85344E-06;5.361362069;-9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.361827586;2.51774E-06;5.361827586;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.362293103;1.17494E-06;5.362293103;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.362758621;-5.03548E-07;5.362758621;-1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.363224138;-1.17494E-06;5.363224138;-8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.363689655;-1.17494E-06;5.363689655;-1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.364155172;-5.03548E-07;5.364155172;-1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.36462069;3.35698E-07;5.36462069;-1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.365086207;2.01419E-06;5.365086207;-1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.365551724;3.86053E-06;5.365551724;-9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.366017241;5.20333E-06;5.366017241;-7.55322E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.366482759;6.37827E-06;5.366482759;-5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.366948276;7.21752E-06;5.366948276;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.367413793;6.88182E-06;5.367413793;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.36787931;6.88182E-06;5.36787931;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.368344828;8.89601E-06;5.368344828;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.368810345;1.02388E-05;5.368810345;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.369275862;1.09102E-05;5.369275862;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.369741379;1.17494E-05;5.369741379;2.34989E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.370206897;1.15816E-05;5.370206897;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.370672414;1.19173E-05;5.370672414;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.371137931;1.25887E-05;5.371137931;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.371603448;1.27565E-05;5.371603448;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.372068966;1.15816E-05;5.372068966;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.372534483;1.10781E-05;5.372534483;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.373;1.15816E-05;5.373;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.373465517;1.15816E-05;5.373465517;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.373931034;1.12459E-05;5.373931034;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.374396552;1.19173E-05;5.374396552;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.374862069;1.32601E-05;5.374862069;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.375327586;1.66171E-05;5.375327586;-1.0071E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.375793103;1.86313E-05;5.375793103;-8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.376258621;1.72885E-05;5.376258621;-3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.376724138;1.52743E-05;5.376724138;-4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.377189655;1.39315E-05;5.377189655;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.377655172;1.12459E-05;5.377655172;-6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.37812069;7.88891E-06;5.37812069;-7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.378586207;8.39246E-06;5.378586207;-7.72107E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.379051724;9.06386E-06;5.379051724;-8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.379517241;7.21752E-06;5.379517241;-4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.379982759;5.53903E-06;5.379982759;-8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.380448276;3.86053E-06;5.380448276;-8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.380913793;3.86053E-06;5.380913793;-3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.38137931;4.53193E-06;5.38137931;-2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.381844828;4.86763E-06;5.381844828;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.382310345;3.69268E-06;5.382310345;4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.382775862;2.18204E-06;5.382775862;1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.383241379;1.17494E-06;5.383241379;-1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.383706897;1.67849E-07;5.383706897;-8.89601E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.384172414;-1.67849E-07;5.384172414;-1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.384637931;1.17494E-06;5.384637931;-9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.385103448;3.18914E-06;5.385103448;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.385568966;3.18914E-06;5.385568966;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
5.386034483;2.51774E-06;5.386034483;6.37827E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.3865;3.86053E-06;5.3865;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.386965517;5.03548E-06;5.386965517;1.4435E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.387431034;5.87472E-06;5.387431034;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.387896552;5.53903E-06;5.387896552;1.96384E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.388362069;5.20333E-06;5.388362069;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.388827586;5.70687E-06;5.388827586;1.82956E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.389293103;4.53193E-06;5.389293103;1.94705E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.389758621;3.52483E-06;5.389758621;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.390224138;3.86053E-06;5.390224138;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.390689655;6.21042E-06;5.390689655;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.391155172;6.54612E-06;5.391155172;1.17494E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.39162069;8.56031E-06;5.39162069;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.392086207;1.12459E-05;5.392086207;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.392551724;1.32601E-05;5.392551724;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.393017241;1.30922E-05;5.393017241;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.393482759;1.12459E-05;5.393482759;1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.393948276;1.05745E-05;5.393948276;1.8967E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.394413793;1.2253E-05;5.394413793;1.64492E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.39487931;1.32601E-05;5.39487931;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.395344828;1.46029E-05;5.395344828;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
5.395810345;1.62814E-05;5.395810345;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.396275862;1.561E-05;5.396275862;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.396741379;1.40993E-05;5.396741379;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.397206897;1.25887E-05;5.397206897;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.397672414;1.10781E-05;5.397672414;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.398137931;9.06386E-06;5.398137931;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.398603448;7.88891E-06;5.398603448;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.399068966;6.54612E-06;5.399068966;6.37827E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.399534483;5.87472E-06;5.399534483;5.70687E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.4;5.20333E-06;5.4;6.04257E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.400465517;5.87472E-06;5.400465517;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.400931034;6.88182E-06;5.400931034;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
5.401396552;6.54612E-06;5.401396552;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
