X [s];IL: EMG 1 [V];X [s];LON: EMG 2 [V];X [s];ACC: ACC.X 3 [g];X [s];ACC: ACC.Y 3 [g];X [s];ACC: ACC.Z 3 [g];X [s];ACC: GYRO.X 3 [s];X [s];ACC: GYRO.Y 3 [s];X [s];ACC: GYRO.Z 3 [s]
3.132931034;1.93027E-05;3.132931034;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.133396552;1.82956E-05;3.133396552;-3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.133862069;1.66171E-05;3.133862069;-5.03548E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.134327586;1.79599E-05;3.134327586;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.134793103;1.86313E-05;3.134793103;3.35698E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.135258621;1.82956E-05;3.135258621;1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.135724138;1.51064E-05;3.135724138;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.136189655;1.27565E-05;3.136189655;1.67849E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.136655172;1.25887E-05;3.136655172;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.13712069;1.46029E-05;3.13712069;9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.137586207;1.64492E-05;3.137586207;1.29244E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.138051724;1.59457E-05;3.138051724;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.138517241;1.62814E-05;3.138517241;1.67849E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.138982759;1.66171E-05;3.138982759;1.49386E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.139448276;1.52743E-05;3.139448276;1.29244E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.139913793;9.9031E-06;3.139913793;1.04067E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.14037931;2.51774E-06;3.14037931;1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.140844828;-2.34989E-06;3.140844828;9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.141310345;-4.19623E-06;3.141310345;1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.141775862;-5.20333E-06;3.141775862;-9.73526E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.142241379;-7.55322E-06;3.142241379;-1.99741E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.142706897;-9.56741E-06;3.142706897;-2.23239E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.143172414;-7.55322E-06;3.143172414;-1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.143637931;-3.52483E-06;3.143637931;-3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.144103448;-1.84634E-06;3.144103448;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.144568966;-1.84634E-06;3.144568966;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.145034483;-8.39246E-07;3.145034483;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.1455;1.17494E-06;3.1455;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.145965517;3.02129E-06;3.145965517;9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.146431034;3.86053E-06;3.146431034;9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.146896552;1.17494E-06;3.146896552;2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.147362069;-4.19623E-06;3.147362069;-9.73526E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.147827586;-6.21042E-06;3.147827586;-1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.148293103;-5.87472E-06;3.148293103;-1.76242E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.148758621;-4.53193E-06;3.148758621;-1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.149224138;-1.0071E-06;3.149224138;-5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.149689655;3.18914E-06;3.149689655;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.150155172;7.21752E-06;3.150155172;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.15062069;8.89601E-06;3.15062069;6.04257E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.151086207;9.9031E-06;3.151086207;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.151551724;1.17494E-05;3.151551724;1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.152017241;1.19173E-05;3.152017241;1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.152482759;1.19173E-05;3.152482759;1.15816E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.152948276;1.24208E-05;3.152948276;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.153413793;1.12459E-05;3.153413793;9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.15387931;1.10781E-05;3.15387931;8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.154344828;1.0071E-05;3.154344828;8.72816E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.154810345;9.23171E-06;3.154810345;1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.155275862;9.73526E-06;3.155275862;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.155741379;1.14137E-05;3.155741379;1.14137E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.156206897;1.12459E-05;3.156206897;1.29244E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.156672414;1.05745E-05;3.156672414;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.157137931;1.05745E-05;3.157137931;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.157603448;1.15816E-05;3.157603448;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.158068966;1.15816E-05;3.158068966;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.158534483;1.12459E-05;3.158534483;1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.159;1.05745E-05;3.159;1.76242E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.159465517;1.04067E-05;3.159465517;1.69528E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.159931034;1.0071E-05;3.159931034;1.67849E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.160396552;1.02388E-05;3.160396552;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.160862069;1.05745E-05;3.160862069;1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.161327586;1.09102E-05;3.161327586;9.06386E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.161793103;1.05745E-05;3.161793103;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.162258621;9.9031E-06;3.162258621;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.162724138;8.72816E-06;3.162724138;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.163189655;8.22461E-06;3.163189655;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.163655172;7.88891E-06;3.163655172;5.03548E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.16412069;7.88891E-06;3.16412069;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.164586207;6.88182E-06;3.164586207;2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.165051724;7.88891E-06;3.165051724;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.165517241;9.9031E-06;3.165517241;2.34989E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.165982759;1.19173E-05;3.165982759;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.166448276;1.39315E-05;3.166448276;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.166913793;1.14137E-05;3.166913793;-6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.16737931;7.72107E-06;3.16737931;-5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.167844828;7.55322E-06;3.167844828;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.168310345;8.39246E-06;3.168310345;-1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.168775862;8.56031E-06;3.168775862;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.169241379;9.9031E-06;3.169241379;1.67849E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.169706897;1.25887E-05;3.169706897;-3.35698E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.170172414;1.39315E-05;3.170172414;1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.170637931;1.32601E-05;3.170637931;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.171103448;1.05745E-05;3.171103448;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.171568966;1.0071E-05;3.171568966;7.55322E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.172034483;9.73526E-06;3.172034483;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.1725;1.02388E-05;3.1725;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.172965517;1.09102E-05;3.172965517;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.173431034;1.09102E-05;3.173431034;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.173896552;1.19173E-05;3.173896552;3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.174362069;1.19173E-05;3.174362069;3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.174827586;1.15816E-05;3.174827586;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.175293103;1.09102E-05;3.175293103;3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.175758621;1.05745E-05;3.175758621;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.176224138;1.15816E-05;3.176224138;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.176689655;1.35958E-05;3.176689655;8.39246E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.177155172;1.49386E-05;3.177155172;8.89601E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.17762069;1.46029E-05;3.17762069;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.178086207;1.561E-05;3.178086207;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.178551724;1.79599E-05;3.178551724;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.179017241;1.96384E-05;3.179017241;6.37827E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.179482759;1.82956E-05;3.179482759;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.179948276;1.59457E-05;3.179948276;8.39246E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.180413793;1.32601E-05;3.180413793;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.18087931;1.25887E-05;3.18087931;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.181344828;1.30922E-05;3.181344828;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.181810345;1.46029E-05;3.181810345;7.72107E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.182275862;1.71206E-05;3.182275862;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.182741379;1.84634E-05;3.182741379;6.04257E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.183206897;1.76242E-05;3.183206897;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.183672414;1.57778E-05;3.183672414;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.184137931;1.39315E-05;3.184137931;9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.184603448;1.25887E-05;3.184603448;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.185068966;1.12459E-05;3.185068966;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.185534483;9.23171E-06;3.185534483;8.89601E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.186;5.20333E-06;3.186;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.186465517;2.85344E-06;3.186465517;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.186931034;2.51774E-06;3.186931034;6.37827E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.187396552;4.19623E-06;3.187396552;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.187862069;5.87472E-06;3.187862069;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.188327586;8.56031E-06;3.188327586;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.188793103;1.04067E-05;3.188793103;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.189258621;1.12459E-05;3.189258621;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.189724138;1.12459E-05;3.189724138;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.190189655;1.05745E-05;3.190189655;3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.190655172;9.73526E-06;3.190655172;1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.19112069;9.06386E-06;3.19112069;1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.191586207;7.88891E-06;3.191586207;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.192051724;7.88891E-06;3.192051724;2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.192517241;7.21752E-06;3.192517241;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.192982759;8.22461E-06;3.192982759;-2.34989E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.193448276;9.23171E-06;3.193448276;-2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.193913793;9.73526E-06;3.193913793;-2.34989E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.19437931;9.23171E-06;3.19437931;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.194844828;8.89601E-06;3.194844828;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.195310345;9.73526E-06;3.195310345;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.195775862;9.23171E-06;3.195775862;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.196241379;7.21752E-06;3.196241379;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.196706897;6.88182E-06;3.196706897;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.197172414;7.21752E-06;3.197172414;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.197637931;7.88891E-06;3.197637931;1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.198103448;8.22461E-06;3.198103448;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.198568966;8.56031E-06;3.198568966;3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.199034483;7.72107E-06;3.199034483;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.1995;6.54612E-06;3.1995;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.199965517;6.88182E-06;3.199965517;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.200431034;8.39246E-06;3.200431034;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.200896552;9.73526E-06;3.200896552;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.201362069;9.23171E-06;3.201362069;-1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.201827586;8.56031E-06;3.201827586;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.202293103;8.22461E-06;3.202293103;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.202758621;7.55322E-06;3.202758621;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.203224138;5.03548E-06;3.203224138;2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.203689655;2.51774E-06;3.203689655;3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.204155172;2.18204E-06;3.204155172;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.20462069;1.84634E-06;3.20462069;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.205086207;1.0071E-06;3.205086207;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.205551724;1.17494E-06;3.205551724;9.06386E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.206017241;4.53193E-06;3.206017241;9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.206482759;7.88891E-06;3.206482759;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.206948276;9.73526E-06;3.206948276;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.207413793;1.12459E-05;3.207413793;1.29244E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.20787931;1.12459E-05;3.20787931;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.208344828;8.56031E-06;3.208344828;1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.208810345;6.54612E-06;3.208810345;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.209275862;7.88891E-06;3.209275862;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.209741379;9.06386E-06;3.209741379;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.210206897;7.88891E-06;3.210206897;-3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.210672414;7.21752E-06;3.210672414;-6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.211137931;6.54612E-06;3.211137931;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.211603448;6.88182E-06;3.211603448;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.212068966;9.23171E-06;3.212068966;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.212534483;1.12459E-05;3.212534483;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.213;1.15816E-05;3.213;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.213465517;1.05745E-05;3.213465517;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.213931034;1.04067E-05;3.213931034;1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.214396552;1.02388E-05;3.214396552;1.25887E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.214862069;9.23171E-06;3.214862069;1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.215327586;8.89601E-06;3.215327586;1.20851E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.215793103;9.23171E-06;3.215793103;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.216258621;9.9031E-06;3.216258621;1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.216724138;9.73526E-06;3.216724138;1.40993E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.217189655;9.23171E-06;3.217189655;1.561E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.217655172;1.05745E-05;3.217655172;1.561E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.21812069;1.25887E-05;3.21812069;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.218586207;1.32601E-05;3.218586207;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.219051724;1.2253E-05;3.219051724;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.219517241;9.9031E-06;3.219517241;5.70687E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.219982759;7.88891E-06;3.219982759;-3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.220448276;7.21752E-06;3.220448276;-7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.220913793;7.04967E-06;3.220913793;-8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.22137931;5.53903E-06;3.22137931;-8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.221844828;4.36408E-06;3.221844828;-1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.222310345;6.21042E-06;3.222310345;-1.2253E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.222775862;8.56031E-06;3.222775862;-1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.223241379;8.39246E-06;3.223241379;-6.71397E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.223706897;8.22461E-06;3.223706897;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.224172414;9.06386E-06;3.224172414;-1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.224637931;1.2253E-05;3.224637931;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.225103448;1.52743E-05;3.225103448;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.225568966;1.46029E-05;3.225568966;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.226034483;1.32601E-05;3.226034483;-6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.2265;1.29244E-05;3.2265;-5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.226965517;1.30922E-05;3.226965517;-3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.227431034;1.32601E-05;3.227431034;-4.69978E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.227896552;1.35958E-05;3.227896552;-6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.228362069;1.2253E-05;3.228362069;-6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.228827586;1.10781E-05;3.228827586;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.229293103;1.12459E-05;3.229293103;1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.229758621;1.39315E-05;3.229758621;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.230224138;1.52743E-05;3.230224138;1.24208E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.230689655;1.39315E-05;3.230689655;1.37636E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.231155172;1.32601E-05;3.231155172;1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.23162069;1.19173E-05;3.23162069;2.16526E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.232086207;9.56741E-06;3.232086207;2.46738E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.232551724;7.55322E-06;3.232551724;2.13169E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.233017241;6.54612E-06;3.233017241;1.62814E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.233482759;8.39246E-06;3.233482759;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.233948276;8.89601E-06;3.233948276;2.03098E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.234413793;5.20333E-06;3.234413793;2.71916E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.23487931;2.51774E-06;3.23487931;3.17235E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.235344828;8.39246E-07;3.235344828;3.13878E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.235810345;-1.67849E-07;3.235810345;2.53452E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.236275862;-2.18204E-06;3.236275862;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
3.236741379;-5.03548E-06;3.236741379;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.237206897;-4.53193E-06;3.237206897;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.237672414;-4.53193E-06;3.237672414;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.238137931;-4.86763E-06;3.238137931;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.238603448;-5.53903E-06;3.238603448;3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.239068966;-6.21042E-06;3.239068966;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.239534483;-6.21042E-06;3.239534483;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.24;-4.19623E-06;3.24;6.54612E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.240465517;-3.52483E-06;3.240465517;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.240931034;-3.52483E-06;3.240931034;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.241396552;-4.19623E-06;3.241396552;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.241862069;-2.85344E-06;3.241862069;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.242327586;-8.39246E-07;3.242327586;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.242793103;-1.67849E-07;3.242793103;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.243258621;1.17494E-06;3.243258621;7.04967E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.243724138;4.53193E-06;3.243724138;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.244189655;8.39246E-06;3.244189655;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.244655172;8.56031E-06;3.244655172;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.24512069;7.55322E-06;3.24512069;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.245586207;9.23171E-06;3.245586207;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.246051724;1.25887E-05;3.246051724;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.246517241;1.52743E-05;3.246517241;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.246982759;1.52743E-05;3.246982759;-1.0071E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.247448276;1.57778E-05;3.247448276;-8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.247913793;1.69528E-05;3.247913793;-2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.24837931;1.82956E-05;3.24837931;-2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.248844828;1.8967E-05;3.248844828;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.249310345;1.86313E-05;3.249310345;-1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.249775862;1.82956E-05;3.249775862;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.250241379;1.71206E-05;3.250241379;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.250706897;1.66171E-05;3.250706897;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.251172414;1.72885E-05;3.251172414;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.251637931;1.93027E-05;3.251637931;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.252103448;2.13169E-05;3.252103448;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.252568966;2.08133E-05;3.252568966;1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.253034483;2.06455E-05;3.253034483;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.2535;2.18204E-05;3.2535;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
3.253965517;2.19883E-05;3.253965517;2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.254431034;2.09812E-05;3.254431034;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.254896552;1.93027E-05;3.254896552;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
3.255362069;1.62814E-05;3.255362069;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
